subID	Model	randi	Mp0	wp0	scl0	Mp	wp	scl	nll	nllsd	success	iterations
1.000000	1.000000	28.000000	15.136942	NaN	NaN	11.538086	NaN	NaN	265.430954	0.037518	2.000000	12.000000
1.000000	1.000000	39.000000	23.252985	NaN	NaN	11.380981	NaN	NaN	265.274041	0.027598	2.000000	10.000000
1.000000	1.000000	38.000000	15.564517	NaN	NaN	7.694691	NaN	NaN	260.954804	0.026348	2.000000	14.000000
1.000000	1.000000	6.000000	86.681705	NaN	NaN	20.045143	NaN	NaN	269.293382	0.030475	2.000000	12.000000
1.000000	1.000000	15.000000	2.730127	NaN	NaN	17.991455	NaN	NaN	268.694914	0.026215	2.000000	10.000000
1.000000	1.000000	37.000000	33.635947	NaN	NaN	11.504852	NaN	NaN	265.391656	0.020001	2.000000	11.000000
1.000000	1.000000	31.000000	53.960844	NaN	NaN	8.933777	NaN	NaN	262.809575	0.024896	2.000000	11.000000
1.000000	1.000000	23.000000	5.144580	NaN	NaN	10.607544	NaN	NaN	264.598117	0.026393	2.000000	10.000000
1.000000	1.000000	34.000000	45.848155	NaN	NaN	11.918762	NaN	NaN	265.667216	0.021002	2.000000	13.000000
1.000000	1.000000	4.000000	33.087689	NaN	NaN	4.651924	NaN	NaN	252.421258	0.026090	2.000000	14.000000
1.000000	1.000000	40.000000	43.672536	NaN	NaN	8.871841	NaN	NaN	262.727293	0.027666	2.000000	12.000000
1.000000	1.000000	25.000000	80.065757	NaN	NaN	4.982561	NaN	NaN	253.842350	0.023533	2.000000	14.000000
1.000000	1.000000	1.000000	14.350950	NaN	NaN	18.671989	NaN	NaN	268.892316	0.027148	2.000000	12.000000
1.000000	1.000000	3.000000	97.327097	NaN	NaN	11.921783	NaN	NaN	265.736656	0.025815	2.000000	13.000000
1.000000	1.000000	2.000000	64.196253	NaN	NaN	7.870111	NaN	NaN	261.246102	0.028733	2.000000	14.000000
1.000000	1.000000	26.000000	12.023204	NaN	NaN	6.964684	NaN	NaN	259.480306	0.028289	2.000000	12.000000
1.000000	1.000000	5.000000	47.692246	NaN	NaN	8.862778	NaN	NaN	262.684400	0.025180	2.000000	12.000000
1.000000	1.000000	18.000000	61.581261	NaN	NaN	9.003832	NaN	NaN	262.883072	0.031894	2.000000	14.000000
1.000000	1.000000	19.000000	42.034630	NaN	NaN	10.142273	NaN	NaN	264.199877	0.029459	2.000000	13.000000
1.000000	1.000000	20.000000	15.320793	NaN	NaN	9.408678	NaN	NaN	263.388194	0.027259	2.000000	14.000000
1.000000	1.000000	33.000000	63.052793	NaN	NaN	15.628845	NaN	NaN	267.785529	0.029914	2.000000	12.000000
1.000000	1.000000	21.000000	6.163209	NaN	NaN	10.704601	NaN	NaN	264.709026	0.020055	2.000000	14.000000
1.000000	1.000000	35.000000	93.038656	NaN	NaN	7.545517	NaN	NaN	260.684151	0.023165	2.000000	12.000000
1.000000	1.000000	22.000000	99.081984	NaN	NaN	10.693460	NaN	NaN	264.715709	0.025638	2.000000	14.000000
1.000000	1.000000	16.000000	61.457379	NaN	NaN	10.129999	NaN	NaN	264.147220	0.024562	2.000000	14.000000
1.000000	1.000000	29.000000	11.048192	NaN	NaN	11.367386	NaN	NaN	265.303010	0.028522	2.000000	12.000000
1.000000	1.000000	30.000000	16.186423	NaN	NaN	11.340431	NaN	NaN	265.227566	0.032413	2.000000	13.000000
1.000000	1.000000	8.000000	81.434650	NaN	NaN	16.618301	NaN	NaN	268.139294	0.027690	2.000000	12.000000
1.000000	1.000000	17.000000	34.202722	NaN	NaN	17.389473	NaN	NaN	268.475201	0.029555	2.000000	12.000000
1.000000	1.000000	27.000000	93.777266	NaN	NaN	12.099281	NaN	NaN	265.835488	0.024277	2.000000	12.000000
1.000000	1.000000	32.000000	33.572380	NaN	NaN	0.211052	NaN	NaN	108.663528	0.015716	2.000000	17.000000
1.000000	1.000000	14.000000	3.457280	NaN	NaN	0.206720	NaN	NaN	108.649791	0.017862	1.000000	19.000000
1.000000	1.000000	24.000000	37.761855	NaN	NaN	0.214666	NaN	NaN	108.725669	0.018541	2.000000	16.000000
1.000000	1.000000	11.000000	1.048702	NaN	NaN	0.205626	NaN	NaN	108.633596	0.023388	1.000000	20.000000
1.000000	1.000000	7.000000	86.225074	NaN	NaN	0.213184	NaN	NaN	108.723380	0.020992	2.000000	20.000000
1.000000	1.000000	9.000000	22.781782	NaN	NaN	0.204276	NaN	NaN	108.610272	0.021176	1.000000	20.000000
1.000000	1.000000	36.000000	37.699981	NaN	NaN	0.207472	NaN	NaN	108.642670	0.019093	1.000000	21.000000
1.000000	1.000000	12.000000	62.803264	NaN	NaN	0.205306	NaN	NaN	108.628309	0.015301	1.000000	21.000000
1.000000	1.000000	13.000000	62.011799	NaN	NaN	0.207845	NaN	NaN	108.631550	0.023169	2.000000	17.000000
1.000000	1.000000	10.000000	31.289195	NaN	NaN	0.206099	NaN	NaN	108.596629	0.020132	1.000000	25.000000
1.000000	2.000000	12.000000	57.187411	NaN	0.415700	0.209190	NaN	0.000001	108.640177	0.019691	2.000000	17.000000
1.000000	2.000000	6.000000	87.829014	NaN	0.964499	0.209190	NaN	0.028133	108.617269	0.015285	2.000000	17.000000
1.000000	2.000000	5.000000	49.285404	NaN	0.319543	0.294540	NaN	1.853662	127.555811	0.016007	2.000000	15.000000
1.000000	2.000000	20.000000	21.468534	NaN	1.663251	0.227554	NaN	0.000001	109.200503	0.014571	2.000000	22.000000
1.000000	2.000000	21.000000	34.791578	NaN	1.032693	0.220493	NaN	0.020687	108.909832	0.020725	2.000000	18.000000
1.000000	2.000000	24.000000	33.185115	NaN	1.137501	0.208553	NaN	0.122319	108.649138	0.020453	2.000000	23.000000
1.000000	2.000000	23.000000	64.869650	NaN	0.288295	0.202031	NaN	0.283447	108.751953	0.018112	2.000000	19.000000
1.000000	2.000000	17.000000	74.921495	NaN	0.937686	0.224297	NaN	0.000008	109.070587	0.022856	2.000000	14.000000
1.000000	2.000000	4.000000	40.292218	NaN	0.431139	0.194866	NaN	4.000000	134.838704	0.020682	1.000000	25.000000
1.000000	2.000000	37.000000	17.020573	NaN	1.375046	0.196251	NaN	0.152905	108.736349	0.017690	1.000000	23.000000
1.000000	2.000000	11.000000	65.511847	NaN	1.224161	0.226562	NaN	0.000008	109.152337	0.023156	2.000000	24.000000
1.000000	2.000000	26.000000	20.059623	NaN	1.621077	0.200717	NaN	0.232672	108.732555	0.026269	2.000000	18.000000
1.000000	2.000000	18.000000	14.786872	NaN	1.719199	0.189871	NaN	0.041911	108.959601	0.022828	2.000000	20.000000
1.000000	2.000000	9.000000	5.244048	NaN	0.774909	0.208698	NaN	0.000000	108.623960	0.024074	2.000000	18.000000
1.000000	2.000000	27.000000	80.543017	NaN	1.401609	0.209226	NaN	0.313986	108.941701	0.015804	2.000000	21.000000
1.000000	2.000000	34.000000	8.368577	NaN	0.465298	0.206803	NaN	0.143098	108.616557	0.015807	1.000000	21.000000
1.000000	2.000000	35.000000	30.591811	NaN	1.450677	0.209533	NaN	0.077986	108.649454	0.022541	2.000000	31.000000
1.000000	2.000000	31.000000	5.241598	NaN	0.709042	0.209757	NaN	0.000001	108.663356	0.018221	1.000000	20.000000
1.000000	2.000000	36.000000	86.655053	NaN	0.771569	0.214478	NaN	0.322607	109.039362	0.023209	1.000000	27.000000
1.000000	2.000000	32.000000	53.555228	NaN	1.092079	0.184100	NaN	0.276934	109.097657	0.021973	2.000000	27.000000
1.000000	2.000000	10.000000	73.433651	NaN	1.654475	0.202817	NaN	0.039266	108.635285	0.019261	1.000000	20.000000
1.000000	2.000000	16.000000	48.937978	NaN	0.281756	0.222157	NaN	0.069793	109.010324	0.018424	2.000000	17.000000
1.000000	2.000000	1.000000	59.389700	NaN	1.181932	0.201691	NaN	0.071565	108.645179	0.017553	2.000000	19.000000
1.000000	2.000000	19.000000	59.595285	NaN	1.915528	0.218632	NaN	0.000001	108.805650	0.017222	2.000000	27.000000
1.000000	2.000000	30.000000	51.804869	NaN	1.336148	0.244690	NaN	0.075635	110.297404	0.017103	1.000000	32.000000
1.000000	2.000000	8.000000	7.019218	NaN	0.918430	0.204116	NaN	0.196243	108.677309	0.020556	1.000000	27.000000
1.000000	2.000000	40.000000	68.345877	NaN	0.662023	0.213565	NaN	0.000000	108.701508	0.017886	2.000000	30.000000
1.000000	2.000000	3.000000	79.431541	NaN	1.276143	0.201949	NaN	0.039462	108.648220	0.020032	1.000000	22.000000
1.000000	2.000000	39.000000	15.664229	NaN	0.469404	0.191893	NaN	0.151088	108.836473	0.025407	1.000000	18.000000
1.000000	2.000000	15.000000	30.688122	NaN	0.525574	0.219048	NaN	0.079757	108.871812	0.024954	1.000000	25.000000
1.000000	2.000000	13.000000	83.006290	NaN	1.266594	0.211079	NaN	0.141555	108.719798	0.022262	1.000000	35.000000
1.000000	2.000000	14.000000	5.083155	NaN	0.513668	0.208081	NaN	0.044426	108.645176	0.020359	1.000000	29.000000
1.000000	2.000000	25.000000	22.350321	NaN	0.348486	0.206712	NaN	0.000000	108.647640	0.026208	2.000000	18.000000
1.000000	2.000000	2.000000	63.827705	NaN	1.582741	0.203488	NaN	0.304749	108.809640	0.020634	1.000000	23.000000
1.000000	2.000000	29.000000	50.787967	NaN	1.794015	0.205537	NaN	0.100178	108.681405	0.022639	2.000000	36.000000
1.000000	2.000000	28.000000	13.639618	NaN	1.271415	0.209002	NaN	0.118567	108.687173	0.019188	1.000000	34.000000
1.000000	2.000000	22.000000	74.939220	NaN	0.915396	0.202738	NaN	0.081358	108.680304	0.018577	1.000000	22.000000
1.000000	2.000000	33.000000	76.592198	NaN	0.867001	0.203960	NaN	0.074125	108.632637	0.019193	1.000000	32.000000
1.000000	2.000000	38.000000	37.759252	NaN	1.733356	0.203409	NaN	0.110469	108.656615	0.022195	1.000000	30.000000
1.000000	2.000000	7.000000	38.877612	NaN	1.616101	0.203856	NaN	0.094905	108.614718	0.018782	1.000000	39.000000
1.000000	3.000000	38.000000	92.753868	1.325579	NaN	10.849243	0.000000	NaN	264.829192	0.026933	2.000000	13.000000
1.000000	3.000000	9.000000	43.966099	0.797770	NaN	0.000725	0.174348	NaN	113.238108	0.019388	2.000000	14.000000
1.000000	3.000000	8.000000	69.687325	0.232247	NaN	0.029942	0.158791	NaN	112.571730	0.015570	2.000000	17.000000
1.000000	3.000000	5.000000	82.569467	0.758159	NaN	0.549552	0.000000	NaN	149.280277	0.016628	2.000000	17.000000
1.000000	3.000000	3.000000	51.837264	1.211387	NaN	0.215233	0.000000	NaN	108.717956	0.023395	2.000000	15.000000
1.000000	3.000000	32.000000	45.049461	1.235306	NaN	0.211079	0.000000	NaN	108.682946	0.021386	2.000000	15.000000
1.000000	3.000000	23.000000	5.516265	0.120781	NaN	0.215988	0.000000	NaN	108.757943	0.023098	2.000000	14.000000
1.000000	3.000000	31.000000	28.187842	0.805004	NaN	0.262817	0.001025	NaN	111.967697	0.018120	2.000000	13.000000
1.000000	3.000000	27.000000	84.182029	0.719146	NaN	0.215988	0.000000	NaN	108.791551	0.022419	2.000000	15.000000
1.000000	3.000000	15.000000	56.989428	0.480340	NaN	0.212212	0.000000	NaN	108.711901	0.020512	2.000000	15.000000
1.000000	3.000000	26.000000	80.432017	0.594259	NaN	0.214478	0.000342	NaN	108.722031	0.021102	1.000000	18.000000
1.000000	3.000000	1.000000	45.106159	0.680172	NaN	0.208246	0.000000	NaN	108.673121	0.018212	2.000000	15.000000
1.000000	3.000000	18.000000	82.007844	0.304072	NaN	0.139476	0.000000	NaN	118.186520	0.041405	1.000000	19.000000
1.000000	3.000000	13.000000	24.227976	0.399149	NaN	0.212212	0.000000	NaN	108.666308	0.015159	2.000000	14.000000
1.000000	3.000000	4.000000	87.793258	1.357378	NaN	0.212212	0.000000	NaN	108.694306	0.018836	2.000000	20.000000
1.000000	3.000000	37.000000	70.781404	1.092005	NaN	0.391645	0.000000	NaN	128.215589	0.019497	2.000000	18.000000
1.000000	3.000000	7.000000	43.228047	0.803160	NaN	0.000095	0.176211	NaN	113.258926	0.026604	1.000000	23.000000
1.000000	3.000000	24.000000	85.266452	0.669977	NaN	0.233512	0.000000	NaN	109.535790	0.024750	2.000000	18.000000
1.000000	3.000000	10.000000	2.092967	1.340490	NaN	0.212967	0.000000	NaN	108.686670	0.021686	1.000000	19.000000
1.000000	3.000000	2.000000	11.093139	0.378638	NaN	0.203872	0.000000	NaN	108.626069	0.022211	1.000000	18.000000
1.000000	3.000000	17.000000	93.599791	0.151468	NaN	0.239025	0.000000	NaN	109.880526	0.019255	2.000000	16.000000
1.000000	3.000000	6.000000	70.095069	1.395664	NaN	0.202948	0.000001	NaN	108.663116	0.017917	1.000000	18.000000
1.000000	3.000000	20.000000	95.312213	0.472649	NaN	0.184954	0.001302	NaN	109.158711	0.024007	2.000000	19.000000
1.000000	3.000000	25.000000	71.814246	1.392155	NaN	0.204948	0.000000	NaN	108.636615	0.018824	1.000000	18.000000
1.000000	3.000000	14.000000	13.537506	1.350056	NaN	0.186879	0.000000	NaN	109.148606	0.019320	1.000000	23.000000
1.000000	3.000000	22.000000	74.432343	1.284946	NaN	0.212517	0.003178	NaN	108.817090	0.021524	1.000000	20.000000
1.000000	3.000000	35.000000	6.685567	0.243536	NaN	0.212778	0.000000	NaN	108.720534	0.016800	1.000000	19.000000
1.000000	3.000000	33.000000	8.938561	0.464632	NaN	0.208435	0.000000	NaN	108.666796	0.018899	1.000000	19.000000
1.000000	3.000000	12.000000	55.340889	1.019578	NaN	0.205456	0.000365	NaN	108.628089	0.018256	1.000000	19.000000
1.000000	3.000000	29.000000	92.641792	1.137318	NaN	0.190751	0.000000	NaN	108.931000	0.022212	1.000000	20.000000
1.000000	3.000000	40.000000	4.950202	0.762119	NaN	0.203812	0.000000	NaN	108.623048	0.022358	1.000000	19.000000
1.000000	3.000000	36.000000	8.382328	0.366067	NaN	0.233608	0.000000	NaN	109.528006	0.020683	2.000000	18.000000
1.000000	3.000000	16.000000	86.350056	1.222901	NaN	0.207143	0.000000	NaN	108.668003	0.020345	2.000000	24.000000
1.000000	3.000000	19.000000	37.032114	1.183358	NaN	0.099568	0.092968	NaN	110.381161	0.023124	1.000000	22.000000
1.000000	3.000000	39.000000	21.637164	0.993342	NaN	0.197761	0.001046	NaN	108.680259	0.024119	1.000000	21.000000
1.000000	3.000000	30.000000	4.842852	0.054886	NaN	0.191600	0.008141	NaN	108.733383	0.017436	1.000000	20.000000
1.000000	3.000000	28.000000	37.377370	1.237226	NaN	0.208849	0.000000	NaN	108.623708	0.021665	1.000000	22.000000
1.000000	3.000000	11.000000	99.801455	0.415343	NaN	0.114052	0.083344	NaN	110.183597	0.020961	1.000000	21.000000
1.000000	3.000000	21.000000	38.308892	0.168300	NaN	0.124179	0.065468	NaN	109.708286	0.024505	2.000000	25.000000
1.000000	3.000000	34.000000	66.000458	1.210291	NaN	0.058606	0.129671	NaN	111.445985	0.019906	1.000000	28.000000
1.000000	4.000000	5.000000	21.328490	0.981911	1.779130	0.009033	0.135181	0.536621	110.353247	0.020433	2.000000	14.000000
1.000000	4.000000	34.000000	35.050457	0.286921	1.318870	0.126626	0.059100	0.409793	109.485021	0.018116	2.000000	12.000000
1.000000	4.000000	23.000000	50.031491	0.098705	1.416046	0.002991	0.148895	0.476361	110.575418	0.022339	2.000000	18.000000
1.000000	4.000000	18.000000	20.045287	0.991203	1.060194	0.009033	0.132617	0.519263	110.273294	0.021798	2.000000	17.000000
1.000000	4.000000	30.000000	40.706996	0.075553	1.817770	0.000725	0.134679	0.439955	110.513615	0.021656	2.000000	18.000000
1.000000	4.000000	36.000000	74.778798	0.481569	0.401625	0.210958	0.000000	0.092615	108.679740	0.020194	1.000000	19.000000
1.000000	4.000000	6.000000	91.557876	0.678847	1.539181	0.002991	0.131763	0.550024	110.314069	0.017151	2.000000	20.000000
1.000000	4.000000	28.000000	92.435053	0.537873	0.219935	0.000005	0.132740	0.535924	110.379148	0.023359	2.000000	17.000000
1.000000	4.000000	9.000000	72.876744	0.007636	1.336767	0.000725	0.132468	0.524715	110.370388	0.022607	2.000000	22.000000
1.000000	4.000000	21.000000	69.981835	1.025880	1.041494	0.002991	0.143854	0.379407	110.730717	0.018357	2.000000	17.000000
1.000000	4.000000	35.000000	29.151488	0.229993	1.660302	0.000002	0.137634	0.563354	110.337902	0.023159	2.000000	18.000000
1.000000	4.000000	13.000000	68.881699	0.028296	0.430435	0.000000	0.135760	0.530307	110.332015	0.023266	2.000000	20.000000
1.000000	4.000000	39.000000	27.171636	1.205924	1.988736	0.000002	0.138358	0.485567	110.369238	0.018279	2.000000	21.000000
1.000000	4.000000	32.000000	41.427815	0.882998	1.376952	0.052180	0.103012	0.538863	110.069405	0.022086	2.000000	17.000000
1.000000	4.000000	37.000000	17.121168	0.819728	1.509265	0.000000	0.136828	0.511707	110.324552	0.021160	2.000000	23.000000
1.000000	4.000000	27.000000	56.595117	1.009858	1.216324	0.204470	0.000000	0.000001	108.607890	0.021315	2.000000	18.000000
1.000000	4.000000	38.000000	82.394154	0.954167	0.268481	0.197859	0.000000	0.099513	108.698140	0.020157	1.000000	27.000000
1.000000	4.000000	14.000000	32.413441	0.936386	0.884188	0.203891	0.000000	0.000000	108.648226	0.020835	2.000000	22.000000
1.000000	4.000000	12.000000	36.597711	0.256336	1.682467	0.207483	0.000608	0.148664	108.682804	0.017625	1.000000	29.000000
1.000000	4.000000	20.000000	11.177722	1.260748	1.419955	0.204057	0.000000	0.052637	108.643961	0.024354	2.000000	26.000000
1.000000	4.000000	22.000000	83.399638	1.344548	0.301781	0.079728	0.087719	0.479496	109.809614	0.020200	1.000000	21.000000
1.000000	4.000000	7.000000	85.193394	0.754416	1.215684	0.006178	0.132406	0.538555	110.305249	0.022286	1.000000	20.000000
1.000000	4.000000	10.000000	12.468814	0.456793	1.518406	0.190778	0.004516	0.368395	108.902785	0.022404	2.000000	28.000000
1.000000	4.000000	1.000000	54.280896	0.590449	1.238268	0.210894	0.000143	0.128534	108.666267	0.017968	2.000000	31.000000
1.000000	4.000000	25.000000	57.538691	0.394827	1.847286	0.216677	0.000000	0.002800	108.776767	0.017310	1.000000	19.000000
1.000000	4.000000	31.000000	22.633785	0.692670	0.685869	0.203101	0.000000	0.158603	108.698840	0.018949	2.000000	28.000000
1.000000	4.000000	11.000000	36.307308	0.367279	1.006074	0.015832	0.125327	0.563228	110.279291	0.018650	2.000000	26.000000
1.000000	4.000000	33.000000	80.910169	0.889666	0.592489	0.110762	0.058693	0.556220	109.733079	0.016121	1.000000	28.000000
1.000000	4.000000	29.000000	45.953446	0.622280	0.981074	0.032080	0.118029	0.512590	110.149480	0.024332	1.000000	28.000000
1.000000	4.000000	19.000000	77.568839	1.379205	0.622311	0.194687	0.000000	0.444999	109.109536	0.019051	1.000000	26.000000
1.000000	4.000000	26.000000	43.126422	0.095345	0.809571	0.117592	0.058511	0.494877	109.540080	0.021492	1.000000	25.000000
1.000000	4.000000	15.000000	44.703037	0.869670	1.236781	0.144940	0.048155	0.000000	109.372879	0.019825	1.000000	28.000000
1.000000	4.000000	4.000000	25.370288	0.202221	1.007024	0.109552	0.064363	0.397476	109.507405	0.018635	1.000000	27.000000
1.000000	4.000000	3.000000	86.349451	0.563004	0.686524	0.069625	0.093761	0.511856	109.926416	0.020523	1.000000	31.000000
1.000000	4.000000	17.000000	41.181832	0.397629	0.470108	0.199821	0.000000	0.218643	108.703115	0.019165	1.000000	29.000000
1.000000	4.000000	2.000000	1.855308	1.107967	1.163466	0.174862	0.021208	0.279956	108.947990	0.022343	1.000000	31.000000
1.000000	4.000000	16.000000	33.630375	0.875805	1.673782	0.028683	0.119385	0.539301	110.206356	0.017673	1.000000	34.000000
1.000000	4.000000	40.000000	7.092883	1.312693	0.218903	0.062188	0.098638	0.467124	109.926443	0.019835	2.000000	38.000000
1.000000	4.000000	24.000000	46.088708	1.020991	0.832750	0.166225	0.023467	0.377419	109.061689	0.022213	1.000000	30.000000
1.000000	4.000000	8.000000	63.376649	0.122176	1.883302	3.857432	0.518786	0.226453	252.115229	0.026266	1.000000	37.000000
1.000000	5.000000	8.000000	93.392101	1.034684	0.297509	0.002991	0.166412	0.006146	113.027596	0.018638	2.000000	12.000000
1.000000	5.000000	37.000000	42.076827	0.600169	1.814775	0.002991	0.255579	0.000049	122.591277	0.015662	2.000000	13.000000
1.000000	5.000000	31.000000	72.959078	0.764240	0.435445	0.002991	0.132959	0.531897	110.282958	0.022012	2.000000	18.000000
1.000000	5.000000	24.000000	46.532358	0.144262	1.126067	0.002991	0.140479	0.507507	110.343784	0.021514	2.000000	13.000000
1.000000	5.000000	23.000000	55.268499	1.360994	1.210733	0.002991	0.135138	0.544092	110.331955	0.025668	2.000000	15.000000
1.000000	5.000000	36.000000	44.949498	0.784255	0.736664	0.117798	0.071265	0.223071	109.702075	0.016461	2.000000	20.000000
1.000000	5.000000	7.000000	23.821266	0.236741	1.273497	0.206551	0.000000	0.000000	108.604564	0.022106	2.000000	18.000000
1.000000	5.000000	3.000000	91.704432	0.448848	1.624509	0.323242	0.000000	0.000049	118.838902	0.019760	2.000000	13.000000
1.000000	5.000000	2.000000	30.002550	0.279968	1.231363	0.212212	0.000000	0.121925	108.731062	0.018155	2.000000	19.000000
1.000000	5.000000	16.000000	78.192316	0.062908	0.326391	0.200425	0.000005	0.152201	108.707481	0.019038	2.000000	18.000000
1.000000	5.000000	15.000000	58.595128	0.308659	0.828414	0.223541	0.000000	0.005597	109.005630	0.016249	2.000000	15.000000
1.000000	5.000000	6.000000	33.313459	0.308720	0.615398	0.188864	0.003459	0.282194	108.883550	0.026291	2.000000	20.000000
1.000000	5.000000	1.000000	60.053531	0.150753	1.948670	0.208104	0.000000	0.000023	108.577688	0.022062	2.000000	19.000000
1.000000	5.000000	10.000000	14.522463	0.192582	1.875392	0.000158	0.139357	0.526064	110.360083	0.019435	2.000000	18.000000
1.000000	5.000000	40.000000	85.599122	0.341710	1.792722	0.199462	0.000000	0.079617	108.701299	0.024015	2.000000	22.000000
1.000000	5.000000	18.000000	63.450051	1.291499	0.536818	0.050044	0.100375	0.587889	110.147916	0.016504	2.000000	18.000000
1.000000	5.000000	33.000000	58.870915	1.174831	0.249972	0.012314	0.127523	0.511878	110.266274	0.024179	1.000000	21.000000
1.000000	5.000000	14.000000	1.886273	0.573554	1.281658	0.000000	0.138413	0.524571	110.309568	0.017234	1.000000	21.000000
1.000000	5.000000	30.000000	66.998974	0.950461	1.539732	0.202020	0.000000	0.126887	108.678688	0.018708	1.000000	21.000000
1.000000	5.000000	26.000000	26.061221	0.674522	0.530927	0.000000	0.135187	0.532082	110.331878	0.025184	2.000000	21.000000
1.000000	5.000000	34.000000	96.494834	1.200085	1.653420	0.211834	0.000000	0.000001	108.703658	0.023097	2.000000	16.000000
1.000000	5.000000	19.000000	50.590986	0.958583	1.470104	0.000005	0.137368	0.492234	110.323224	0.017609	2.000000	27.000000
1.000000	5.000000	11.000000	35.017154	0.261982	1.656970	0.000379	0.140141	0.512215	110.365095	0.015240	1.000000	23.000000
1.000000	5.000000	25.000000	62.891883	0.292662	1.053903	0.200318	0.000000	0.270687	108.748714	0.023264	2.000000	22.000000
1.000000	5.000000	9.000000	2.917923	0.544483	0.242039	0.201153	0.004914	0.000000	108.682487	0.019719	1.000000	23.000000
1.000000	5.000000	39.000000	35.097093	0.753753	1.699500	0.203451	0.000000	0.242136	108.744154	0.017935	1.000000	25.000000
1.000000	5.000000	5.000000	53.003863	0.663391	1.681954	0.097352	0.074876	0.460621	109.688446	0.020970	1.000000	21.000000
1.000000	5.000000	17.000000	60.657824	0.575386	0.285237	0.204432	0.000003	0.190155	108.692625	0.020149	1.000000	30.000000
1.000000	5.000000	4.000000	83.130027	0.000097	1.927058	0.048255	0.106850	0.541576	110.082674	0.015934	2.000000	22.000000
1.000000	5.000000	13.000000	60.148772	0.740098	0.786121	0.136088	0.042336	0.519315	109.477207	0.020211	2.000000	21.000000
1.000000	5.000000	35.000000	19.335594	0.429548	1.925894	0.087776	0.079314	0.476519	109.704616	0.024291	2.000000	25.000000
1.000000	5.000000	29.000000	46.148615	0.315602	1.462790	0.102888	0.070857	0.434918	109.606053	0.018935	1.000000	21.000000
1.000000	5.000000	22.000000	72.644593	1.230169	0.326712	0.203809	0.000000	0.079922	108.651614	0.027019	1.000000	32.000000
1.000000	5.000000	38.000000	89.311820	0.513004	1.615806	0.005392	0.136127	0.489916	110.322048	0.019252	1.000000	28.000000
1.000000	5.000000	21.000000	15.425815	0.700857	0.404410	0.203790	0.000003	0.132680	108.681446	0.019676	2.000000	28.000000
1.000000	5.000000	32.000000	64.766218	1.158697	0.441980	0.042644	0.136353	0.002649	111.672989	0.021516	1.000000	29.000000
1.000000	5.000000	12.000000	12.176083	0.700206	1.209065	0.010779	0.130613	0.529499	110.254468	0.022301	1.000000	33.000000
1.000000	5.000000	28.000000	14.416054	1.399191	0.430811	0.206183	0.000000	0.081114	108.588545	0.018230	1.000000	33.000000
1.000000	5.000000	27.000000	96.517219	0.473889	0.674549	0.202843	0.000156	0.204081	108.687676	0.018736	2.000000	31.000000
1.000000	5.000000	20.000000	30.511481	0.285474	0.218123	0.205243	0.000000	0.080809	108.653591	0.019093	1.000000	41.000000
2.000000	1.000000	20.000000	24.586159	NaN	NaN	11.538086	NaN	NaN	268.642453	0.029022	2.000000	12.000000
2.000000	1.000000	40.000000	70.066461	NaN	NaN	14.946045	NaN	NaN	269.972574	0.025429	2.000000	13.000000
2.000000	1.000000	4.000000	53.207910	NaN	NaN	11.507874	NaN	NaN	268.631082	0.023368	2.000000	11.000000
2.000000	1.000000	9.000000	18.110666	NaN	NaN	11.716339	NaN	NaN	268.729873	0.030880	2.000000	11.000000
2.000000	1.000000	15.000000	72.695095	NaN	NaN	10.728960	NaN	NaN	268.219726	0.027786	2.000000	14.000000
2.000000	1.000000	26.000000	48.300501	NaN	NaN	10.755585	NaN	NaN	268.202069	0.029676	2.000000	13.000000
2.000000	1.000000	38.000000	56.096322	NaN	NaN	17.556396	NaN	NaN	270.591938	0.033340	2.000000	12.000000
2.000000	1.000000	29.000000	3.607241	NaN	NaN	8.730598	NaN	NaN	266.784378	0.022678	2.000000	14.000000
2.000000	1.000000	12.000000	56.227078	NaN	NaN	17.877403	NaN	NaN	270.767623	0.029703	2.000000	12.000000
2.000000	1.000000	22.000000	65.574440	NaN	NaN	11.961815	NaN	NaN	268.790378	0.035588	2.000000	12.000000
2.000000	1.000000	21.000000	33.575672	NaN	NaN	9.302038	NaN	NaN	267.233432	0.026980	2.000000	13.000000
2.000000	1.000000	36.000000	79.514647	NaN	NaN	9.278198	NaN	NaN	267.248631	0.026753	2.000000	10.000000
2.000000	1.000000	17.000000	33.349052	NaN	NaN	15.104660	NaN	NaN	270.063526	0.028513	2.000000	12.000000
2.000000	1.000000	34.000000	78.527409	NaN	NaN	9.814657	NaN	NaN	267.596089	0.025863	2.000000	14.000000
2.000000	1.000000	39.000000	46.450101	NaN	NaN	17.231613	NaN	NaN	270.578499	0.033069	2.000000	12.000000
2.000000	1.000000	37.000000	24.966286	NaN	NaN	15.417358	NaN	NaN	270.113814	0.023862	2.000000	12.000000
2.000000	1.000000	2.000000	85.160200	NaN	NaN	10.655884	NaN	NaN	268.163099	0.025925	2.000000	13.000000
2.000000	1.000000	31.000000	66.538940	NaN	NaN	13.843292	NaN	NaN	269.649433	0.026766	2.000000	13.000000
2.000000	1.000000	18.000000	99.517803	NaN	NaN	20.349533	NaN	NaN	271.242218	0.021013	2.000000	12.000000
2.000000	1.000000	30.000000	19.977515	NaN	NaN	16.621323	NaN	NaN	270.455758	0.029038	2.000000	12.000000
